Directorate,Supplier,Supplier Name,TransNo,Amount,Trans.date,Expense Area,Expense Type
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,"1,458.72",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,709.12,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,"1,291.61",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,780.00,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,"1,560.00",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,709.12,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,"1,712.56",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,638.20,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,672.00,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,"2,196.28",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,"3,097.08",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,354.55,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,283.64,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,"2,240.00",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,"1,345.60",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,390.73,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,384.00,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,364.68,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,672.80,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,"1,088.63",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,597.68,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,DRC01,The DRC - DP Holding A/C,20128407,314.74,13/05/2015,Customer & Client Receipts,Homecare & Daycare Contributions
ADCHILD,HILL90,The Hillings,20128005,"1,424.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,HILL13,The Hills Academy,10486116,"3,960.00",05/05/2015,Transfer Payments,Payments to Schools
ADCHILD,HILL13,The Hills Academy,10486984,"2,470.00",14/05/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,HOME17,The Home of Comfort,20128014,"1,895.28",06/05/2015,Transfer Payments,Nursing Home Payments
ADCHILD,ITAL01,The Italian Job,10488264,935.00,15/05/2015,Supplies,Interpretation Services
ADCHILD,LODG98,The Lodge Trust,20128029,"2,153.36",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,MINS02,The Minstead Training Project,10486514,"3,669.69",05/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,NEXT01,The Next Best Place Ltd,10488256,"3,200.00",12/05/2015,Transfer Payments,Day Care
ADCHILD,NEXT01,The Next Best Place Ltd,10488256,700.00,12/05/2015,Transfer Payments,Transport & Meals (Social Services Care)
ADCHILD,PSYC04,The Psychology Clinic Of East Anglia Ltd,10484794,"1,734.10",25/03/2015,Supplies,Professional Fees
ADCHILD,PSYC04,The Psychology Clinic Of East Anglia Ltd,10487423,280.80,13/05/2015,Supplies,Professional Fees
ADCHILD,ROYA20,The Royal National College for the Blind,10486915,"2,783.00",15/05/2015,Transfer Payments,Top-Ups - Maintained Providers
ADCHILD,SHIR08,The Shires Residential Care Home,20128064,"6,462.08",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,SHRU01,The Shrubbery,20128065,"2,300.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,STRO98,The Stroke Association,10484497,"5,217.75",01/04/2015,Transfer Payments,Contract payments - Voluntary Associations
ADCHILD,STRO98,The Stroke Association,10484848,"8,267.50",01/04/2015,Transfer Payments,Contract payments - Voluntary Associations
ADCHILD,TURN87,The Turning Point,10481610,"76,825.73",14/04/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,TURN87,The Turning Point,10481612,"84,939.49",14/04/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WALN07,The Walnuts School,10486951,"1,667.00",15/05/2015,Transfer Payments,Top-Ups - Maintained Providers - OLA
ADCHILD,WHIT22,The White House Residential & Nursing Home,20128080,"2,075.36",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,THFC99,Thf Care Estates Ltd,20128072,"5,857.08",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,THFC99,Thf Care Estates Ltd,20128072,"4,752.84",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,THFC99,Thf Care Estates Ltd,20128072,"3,741.96",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,THFC99,Thf Care Estates Ltd,20128072,"3,225.88",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,THFC99,Thf Care Estates Ltd,20128072,"4,509.12",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,THOM11,Thomas Associates,10488884,980.00,08/05/2015,Employees,Training
ADCHILD,TIBB01,Tibbs Dementia Foundation,10483290,"30,000.00",23/04/2015,Transfer Payments,Contract payments - Voluntary Associations
ADCHILD,TOPR01,Top Rank Cars Ltd,10486901,"1,018.00",30/04/2015,Transport Related Expenditure,Passenger Transport
ADCHILD,TOPR01,Top Rank Cars Ltd,10486902,690.00,30/04/2015,Transport Related Expenditure,Passenger Transport
ADCHILD,TOPR01,Top Rank Cars Ltd,10486903,950.00,30/04/2015,Transport Related Expenditure,Passenger Transport
ADCHILD,TOPR01,Top Rank Cars Ltd,10486904,419.00,30/04/2015,Transport Related Expenditure,Passenger Transport
ADCHILD,TOPR01,Top Rank Cars Ltd,10486905,468.00,30/04/2015,Transport Related Expenditure,Passenger Transport
ADCHILD,TRAP98,Trapeze Group (UK) Ltd,10481053,"13,508.42",16/03/2015,Supplies,IT Software Licences
ADCHILD,TRAP98,Trapeze Group (UK) Ltd,10481053,"6,754.22",16/03/2015,Supplies,IT Software Licences
ADCHILD,TRAP98,Trapeze Group (UK) Ltd,10481053,"6,754.22",16/03/2015,Supplies,IT Software Licences
ADCHILD,TRAV02,Travis Perkins Trading Co Ltd,10486377,643.51,22/04/2015,Supplies,Purchase of Consumables
ADCHILD,TRAV02,Travis Perkins Trading Co Ltd,10486437,710.00,30/04/2015,Supplies,Purchase of Consumables
ADCHILD,TRUE99,Truecare Group  Ltd,20128074,"7,400.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,TURN13,Turning Point Services Ltd,10483380,"21,267.75",20/04/2015,Transfer Payments,Contract Payments - Private Contractors
ADCHILD,TURN13,Turning Point Services Ltd,10483724,"21,267.75",20/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,TURN13,Turning Point Services Ltd,10483725,"11,654.93",20/04/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,TURN13,Turning Point Services Ltd,10484728,"60,198.45",29/04/2015,Transfer Payments,Supported Living Packages
ADCHILD,TURN13,Turning Point Services Ltd,10485723,"4,654.83",07/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,TURN13,Turning Point Services Ltd,10485724,"3,769.25",07/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,TURN13,Turning Point Services Ltd,10485725,"6,951.75",07/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,TURV96,Turvey Lower School,10486079,"3,458.00",06/05/2015,Transfer Payments,Payments to Schools
ADCHILD,TURV96,Turvey Lower School,10486086,"2,160.00",05/05/2015,Transfer Payments,Payments to Schools
ADCHILD,TYNE01,Tynetec Ltd,10485961,"2,907.30",11/05/2015,Supplies,Purchase of Equipment
ADCHILD,TYNE01,Tynetec Ltd,10485962,"3,928.09",11/05/2015,Supplies,Purchase of Equipment
ADCHILD,TYNE01,Tynetec Ltd,10485963,"4,845.50",11/05/2015,Supplies,Purchase of Equipment
ADCHILD,UKTR98,UK Travel,10483943,732.00,31/03/2015,Transport Related Expenditure,Passenger Transport
ADCHILD,UKTR98,UK Travel,10486819,"2,524.00",30/04/2015,Transport Related Expenditure,Passenger Transport
ADCHILD,UKTR98,UK Travel,10486820,"4,786.60",30/04/2015,Transport Related Expenditure,Passenger Transport
ADCHILD,UKYO99,UK Youth,10486313,"2,016.60",30/04/2015,Transfer Payments,Client Activities
ADCHILD,UNIV02,University Of Birmingham,10487253,"1,275.00",16/03/2015,Employees,Training
ADCHILD,URSU03,Ursula Taylor Church Of England School,10486087,"3,960.00",05/05/2015,Transfer Payments,Payments to Schools
ADCHILD,URSU03,Ursula Taylor Church Of England School,10486985,"3,084.00",14/05/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,VICT96,Victoria Guest House,10485793,280.00,07/05/2015,Transfer Payments,Accommodation
ADCHILD,VICT96,Victoria Guest House,10487932,280.00,11/05/2015,Transfer Payments,Accommodation
ADCHILD,VICT96,Victoria Guest House,10487933,300.00,08/05/2015,Transfer Payments,Accommodation
ADCHILD,VICT96,Victoria Guest House,10488642,350.00,18/05/2015,Transfer Payments,Accommodation
ADCHILD,VICT96,Victoria Guest House,10488643,400.00,18/05/2015,Transfer Payments,Accommodation
ADCHILD,VILL97,Village Homes (Somerset) Ltd,20128076,"3,572.12",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,VIRT99,Virtual College Limited,10485482,675.00,31/03/2015,Transfer Payments,Client Activities
ADCHILD,VODA97,Vodafone Corporate Ltd ,10483900,"1,170.00",22/04/2015,Supplies,Telephone Connection Charges
ADCHILD,VODA97,Vodafone Corporate Ltd ,10484787,"1,170.00",29/04/2015,Supplies,Telephone Connection Charges
ADCHILD,VODA01,Vodafone LTD ,10484024,780.00,23/04/2015,Supplies,Telephone Connection Charges
ADCHILD,VODA01,Vodafone LTD ,10484025,780.00,24/04/2015,Supplies,Telephone Connection Charges
ADCHILD,VODA01,Vodafone LTD ,10485500,575.00,01/05/2015,Supplies,Telephone Connection Charges
ADCHILD,VODA01,Vodafone LTD ,10485874,390.00,05/05/2015,Supplies,Telephone Connection Charges
ADCHILD,VODA01,Vodafone LTD ,10488292,780.00,14/05/2015,Supplies,Telephone Connection Charges
ADCHILD,VOYA98,Voyage,20128077,"6,200.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,VOYA98,Voyage,20128077,"5,000.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,VOYA99,Voyage,20128078,"4,542.48",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WALK98,Walkers Coaches,10483579,"2,800.00",07/04/2015,Transport Related Expenditure,Passenger Transport
ADCHILD,WALK98,Walkers Coaches,10486798,"1,820.00",05/05/2015,Transport Related Expenditure,Passenger Transport
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,"1,836.44",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,"1,836.44",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,364.29,06/05/2015,Transfer Payments,Respite Care
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,655.71,06/05/2015,Transfer Payments,Respite Care
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,"1,881.60",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,"1,881.60",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,"1,836.44",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WATE94,Waterloo House Care Home Ltd,20128079,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WELL12,Wellington Support Ltd,10485185,"4,406.34",01/05/2015,Transfer Payments,Supported Living Packages
ADCHILD,GILL11,Wendy Gill Limited,10487603,600.00,24/04/2015,Supplies,Professional Fees
ADCHILD,WEST17,West Sussex County Council,10485115,"3,567.85",05/05/2015,Transfer Payments,Secure Accommodation
ADCHILD,WHIT91,Whitegates Management Committee,20128081,"4,219.48",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WITP01,WIT Partnership Ltd,10487591,"1,000.00",08/05/2015,Supplies,Professional Fees
ADCHILD,WITP01,WIT Partnership Ltd,10487592,"1,000.00",05/05/2015,Supplies,Professional Fees
ADCHILD,WOBU05,Woburn Sands Lodge (Tracs Ltd),20128082,"14,235.43",06/05/2015,Transfer Payments,Respite Care
ADCHILD,WOBU05,Woburn Sands Lodge (Tracs Ltd),20128082,"5,632.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WOBU05,Woburn Sands Lodge (Tracs Ltd),20128082,"5,536.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WOBU05,Woburn Sands Lodge (Tracs Ltd),20128082,"5,536.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,WOLD01,Wold Farm Tuition Ltd,10486919,"3,230.00",15/05/2015,Transfer Payments,Top-Ups - Maintained Providers
ADCHILD,WOOT04,Wootton Academy Trust,10486998,"7,773.00",14/05/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,WOOT04,Wootton Academy Trust,10487429,532.00,14/05/2015,Customer & Client Receipts,Transfer of AWPU for excluded pupils
ADCHILD,WREN02,Wren Park Nursing Home (Pressbeau Care Home),20128089,"1,904.80",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,YMCA01,YMCA Bedfordshire.,10485030,"1,008.81",30/03/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,YMCA01,YMCA Bedfordshire.,10485055,587.76,20/04/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,YMCA01,YMCA Bedfordshire.,10485064,327.60,20/04/2015,Transfer Payments,Supported and Other Accommodation
ADCHILD,YMCA01,YMCA Bedfordshire.,10486320,"1,296.55",07/05/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,YMCA01,YMCA Bedfordshire.,10487805,"1,200.00",30/04/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,YMCA01,YMCA Bedfordshire.,10488812,"30,040.23",28/05/2015,Transfer Payments,Other Social Services Payments
ADCHILD,YOUT05,Youth Inspired,10486917,"11,231.00",15/05/2015,Transfer Payments,Top-Ups - Maintained Providers
ADCHILD,ZEBR02,Zebra Care,20128083,"4,800.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,ZEBR02,Zebra Care,20128083,"4,000.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,THOM40,Zoe Thompson & Richard Thompson,20128255,262.22,03/05/2015,Transfer Payments,Adoption Allowances
ADCHILD,THOM40,Zoe Thompson & Richard Thompson,20128255,262.22,03/05/2015,Transfer Payments,Adoption Allowances
ADCHILD,THOM40,Zoe Thompson & Richard Thompson,20129059,262.22,17/05/2015,Transfer Payments,Adoption Allowances
ADCHILD,THOM40,Zoe Thompson & Richard Thompson,20129059,262.22,17/05/2015,Transfer Payments,Adoption Allowances
CAPITAL,ARAM01,A Ram Felt & Ashphalt & Roofing,10485107,500.00,29/04/2015,Capital,Building Improvement Works
CAPITAL,ARAM01,A Ram Felt & Ashphalt & Roofing,10485107,260.00,29/04/2015,Capital,Building Improvement Works
CAPITAL,ACME01,Acme (H & H Refrigeration Ltd),10488198,"60,121.47",22/04/2015,Capital,Building Improvement Works
CAPITAL,AMEY98,Amey LG,10485992,"4,011.72",29/04/2015,Capital,Highways Works
CAPITAL,AMEY98,Amey LG,10485993,"17,261.29",29/04/2015,Capital,Highways Works
CAPITAL,AMEY98,Amey LG,10485994,415.20,29/04/2015,Capital,Highways Works
CAPITAL,AXIE01,Axiell ALM Ltd,10483731,"3,560.00",30/11/2014,Capital,IT - Software
CAPITAL,BART03,Bartec Auto ID Ltd,10484709,"1,200.00",29/04/2015,Capital,IT - Software
CAPITAL,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10488418,"4,444.97",26/05/2015,Capital,Grants & Contributions to 3rd Parties
CAPITAL,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10488419,444.49,26/05/2015,Capital,Grants & Contributions to 3rd Parties
CAPITAL,,Bendcrete Leisure Ltd,10484075,"2,175.00",30/04/2015,Capital,Plant & Equipment
CAPITAL,BUIL11,Bibby Factors c/o Builders & Constructors Ltd t/a B&C Shelter Solutions,10484033,"4,500.00",29/04/2015,Capital,Plant & Equipment
CAPITAL,BUIL11,Bibby Factors c/o Builders & Constructors Ltd t/a B&C Shelter Solutions,10484036,"20,500.00",29/04/2015,Capital,Highways Works
CAPITAL,BIDD98,Biddenham Upper School,10485293,"3,800.00",07/05/2015,Capital,IT - Hardware
CAPITAL,BIDD98,Biddenham Upper School,10486156,"6,030.00",11/05/2015,Capital,Building Improvement Works
CAPITAL,BRAM02,Bramble.cc Limited,10485235,"11,000.00",05/05/2015,Capital,IT - Software
CAPITAL,BRIT38,Britannia Construction Ltd,10485272,"201,140.22",01/04/2015,Capital,Building Improvement Works
CAPITAL,BSGP01,BSG Property Services Ltd,10488668,"4,070.00",27/05/2015,Capital,Grants & Contributions to 3rd Parties
CAPITAL,BUIL03,Building Partnership Ltd,10486149,"8,999.67",11/05/2015,Capital,Grants & Contributions to 3rd Parties
CAPITAL,CENT10,Central Bedfordshire Council,10483154,"16,970.00",31/03/2015,Capital,Professional Fees
CAPITAL,CENT10,Central Bedfordshire Council,10484790,"16,970.00",28/04/2015,Capital,Professional Fees
CAPITAL,CENT10,Central Bedfordshire Council,10488208,"4,000.00",14/05/2015,Capital,Professional Fees
CAPITAL,CITR02,Citreon UK T/A Citroen Coventry,10484683,"23,558.25",29/04/2015,Capital,Vehicles - Capital Expenditure
CAPITAL,CITR02,Citreon UK T/A Citroen Coventry,10484683,280.00,29/04/2015,Capital,Vehicles - Capital Expenditure
CAPITAL,CITR02,Citreon UK T/A Citroen Coventry,10484727,"23,558.25",29/04/2015,Capital,Vehicles - Capital Expenditure
CAPITAL,CITR02,Citreon UK T/A Citroen Coventry,10484727,280.00,29/04/2015,Capital,Vehicles - Capital Expenditure
CAPITAL,CLAP98,Clapham Pre-School,10484979,"10,500.00",30/04/2015,Capital,New Building Construction
CAPITAL,CLAR03,Clarke & Hubble Builders Ltd,10484883,"2,273.00",30/04/2015,Capital,Grants & Contributions to 3rd Parties
CAPITAL,CLAR03,Clarke & Hubble Builders Ltd,10486150,"8,000.00",11/05/2015,Capital,Grants & Contributions to 3rd Parties
CAPITAL,DAVI04,Davitt Jones Bould Solicitors,10484174,"1,500.10",24/04/2015,Capital,Professional Fees
CAPITAL,DELL01,Dell Corporation Ltd,10484487,"36,902.50",29/04/2015,Capital,IT - Hardware
CAPITAL,DENN02,Dennis Eagle Ltd,10484339,705.00,29/04/2015,Capital,Vehicles - Capital Expenditure
CAPITAL,DENN02,Dennis Eagle Ltd,10484340,705.00,29/04/2015,Capital,Vehicles - Capital Expenditure
